Tournament ID,Tournament City,Surface,draw_size,Tournament Level,Tournament Date,year,Latitude,Longitude,Level Weight,Month Name,Month Number,Draw Weight,Draw Size
2025-M-ITF-GER-2025-004,"Trier, Germany",Clay,32,Futures,2025-08-11,2025,49.7596208,6.6441878,1,August,8,32,32 Draw
2025-M-ITF-POR-2025-012,"Idanha-a-Nova, Portugal",Hard,32,Futures,2025-08-11,2025,39.9260883,-7.2436356,1,August,8,32,32 Draw
2025-M-ITF-BUL-2025-001,"Sofia, Bulgaria",Clay,32,Futures,2025-08-04,2025,42.6977028,23.3217359,1,August,8,32,32 Draw
2025-M-ITF-ITA-2025-023,"Montesilvano, Italy",Clay,32,Futures,2025-08-04,2025,42.5136032,14.1516203,1,August,8,32,32 Draw
2025-M-ITF-TUN-2025-036,"Monastir, Tunisia",Hard,32,Futures,2025-08-04,2025,35.7707582,10.8280511,1,August,8,32,32 Draw
2025-M-ITF-TUN-2025-037,"Monastir, Tunisia",Hard,32,Futures,2025-08-11,2025,35.7707582,10.8280511,1,August,8,32,32 Draw
2025-M-ITF-SGP-2025-001,"Singapore, Singapore",Hard,32,Futures,2025-08-04,2025,1.2899175,103.8519072,1,August,8,32,32 Draw
2025-M-ITF-GBR-2025-006,"Aldershot, United Kingdom",Hard,32,Futures,2025-08-11,2025,51.2494169,-0.7630148,1,August,8,32,32 Draw
2025-M-ITF-CGO-2025-002,"Brazzaville, Republic of the Congo",Clay,32,Futures,2025-08-04,2025,-4.2694407,15.2712256,1,August,8,32,32 Draw
2025-M-ITF-THA-2025-007,"Nakhon Pathom, Thailand",Hard,32,Futures,2025-08-18,2025,13.8918425,100.0165659,1,August,8,32,32 Draw
2025-M-ITF-AUT-2025-007,"Mistelbach, Austria",clay,32,Futures,2025-08-18,2025,48.5694535,16.5720327,1,August,8,32,32 Draw
2025-M-ITF-SRB-2025-019,"Pirot, Serbia",clay,32,Futures,2025-08-18,2025,43.1547342,22.5865039,1,August,8,32,32 Draw
2025-M-ITF-SWE-2025-005,"Bastad, Sweden",clay,32,Futures,2025-08-18,2025,56.4268963,12.8608789,1,August,8,32,32 Draw
2025-M-ITF-SLO-2025-005,"Maribor, Slovenia",clay,32,Futures,2025-08-18,2025,46.5576439,15.6455854,1,August,8,32,32 Draw
2025-M-ITF-TPE-2025-001,"Taipei, Taiwan",Hard,32,Futures,2025-08-18,2025,25.0375198,121.5636796,1,August,8,32,32 Draw
2025-M-ITF-ESP-2025-029,"Santander, Spain",clay,32,Futures,2025-08-18,2025,43.4618932,-3.8100255,1,August,8,32,32 Draw
2025-M-ITF-CHN-2025-023,"Maanshan, China",Hard,32,Futures,2025-08-18,2025,31.6866105,118.5048377,1,August,8,32,32 Draw
2025-M-ITF-SUI-2025-003,"Muttenz, Switzerland",clay,32,Futures,2025-08-18,2025,47.525113,7.6477401,1,August,8,32,32 Draw
2025-M-ITF-ITA-2025-019,"Lesa, Italy",clay,32,Futures,2025-08-18,2025,45.829644,8.5648573,1,August,8,32,32 Draw
2025-M-ITF-ROU-2025-016,"Arad, Romania",clay,32,Futures,2025-08-18,2025,46.1753793,21.3196342,1,August,8,32,32 Draw
2025-M-ITF-POL-2025-007,"Krakow, Poland",clay,32,Futures,2025-08-18,2025,50.0469432,19.9971534,1,August,8,32,32 Draw
2025-M-ITF-BEL-2025-005,"Huy, Belgium",clay,32,Futures,2025-08-18,2025,50.5180856,5.2408138,1,August,8,32,32 Draw
2025-M-ITF-POR-2025-013,"Idanha-a-Nova, Portugal",Hard,32,Futures,2025-08-18,2025,39.9260883,-7.2436356,1,August,8,32,32 Draw
2025-M-ITF-TUN-2025-038,"Monastir, Tunisia",Hard,32,Futures,2025-08-18,2025,35.7707582,10.8280511,1,August,8,32,32 Draw
2025-M-ITF-GER-2025-013,"Ueberlingen, Germany",clay,32,Futures,2025-08-18,2025,47.7664456,9.1605106,1,August,8,32,32 Draw
2025-M-ITF-THA-2025-009,"Nakhon Pathom, Thailand",Hard,32,Futures,2025-09-01,2025,13.8918425,100.0165659,1,September,9,32,32 Draw
2025-M-ITF-THA-2025-008,"Nakhon Pathom, Thailand",Hard,32,Futures,2025-08-25,2025,13.8918425,100.0165659,1,August,8,32,32 Draw
2025-M-ITF-SUI-2025-005,"Lausanne, Switzerland",Clay,32,Futures,2025-09-01,2025,46.5218269,6.6327025,1,September,9,32,32 Draw
2025-M-ITF-SUI-2025-004,"Sion, Switzerland",clay,32,Futures,2025-08-25,2025,46.2311749,7.3588795,1,August,8,32,32 Draw
2025-M-ITF-HUN-2025-005,"Budapest, Hungary",Hard,32,Futures,2025-08-25,2025,47.4813896,19.1457723,1,August,8,32,32 Draw
2025-M-ITF-GER-2025-017,"Meerbusch, Germany",Clay,32,Futures,2025-09-01,2025,51.2652237,6.6760958,1,September,9,32,32 Draw
2025-M-ITF-GER-2025-011,"Allershausen, Germany",clay,32,Futures,2025-08-25,2025,48.4333967,11.6001317,1,August,8,32,32 Draw
2025-M-ITF-ARG-2025-009,"Mar Del Plata, Argentina",Clay,32,Futures,2025-09-01,2025,-37.9976168,-57.5482079,1,September,9,32,32 Draw
2025-M-ITF-SLO-2025-006,"Maribor, Slovenia",clay,32,Futures,2025-08-25,2025,46.5576439,15.6455854,1,August,8,32,32 Draw
2025-M-ITF-TPE-2025-002,"Taipei, Taiwan",Hard,32,Futures,2025-08-25,2025,25.0375198,121.5636796,1,August,8,32,32 Draw
2025-M-ITF-TUN-2025-040,"Monastir, Tunisia",Hard,32,Futures,2025-09-01,2025,35.7707582,10.8280511,1,September,9,32,32 Draw
2025-M-ITF-ROU-2025-017,"Bucharest, Romania",clay,32,Futures,2025-08-25,2025,44.4361414,26.102684,1,August,8,32,32 Draw
2025-M-ITF-INA-2025-006,"Bali, Indonesia",Hard,32,Futures,2025-09-01,2025,-8.2271303,115.1919203,1,September,9,32,32 Draw
2025-M-ITF-ROU-2025-018,"Buzau, Romania",Clay,32,Futures,2025-09-01,2025,45.2692582,26.7748173,1,September,9,32,32 Draw
2025-M-ITF-ITA-2025-021,"Bologna, Italy",Clay,32,Futures,2025-09-01,2025,44.4938203,11.3426327,1,September,9,32,32 Draw
2025-M-ITF-POL-2025-005,"Szczawno, Poland",Clay,32,Futures,2025-09-01,2025,51.4388599,18.7942608,1,September,9,32,32 Draw
2025-M-ITF-POL-2025-004,"Poznan, Poland",clay,32,Futures,2025-08-25,2025,52.4082663,16.9335199,1,August,8,32,32 Draw
2025-M-ITF-NED-2025-006,"Haren, Netherlands",Clay,32,Futures,2025-09-01,2025,53.1709841,6.6061413,1,September,9,32,32 Draw
2025-M-ITF-NED-2025-005,"Oldenzaal, Netherlands",clay,32,Futures,2025-08-25,2025,52.3116616,6.9241615,1,August,8,32,32 Draw
2025-M-ITF-ESP-2025-039,"Madrid, Spain",Clay,32,Futures,2025-09-01,2025,40.416782,-3.703507,1,September,9,32,32 Draw
2025-M-ITF-CHN-2025-025,"Maanshan, China",Hard,32,Futures,2025-09-01,2025,31.6866105,118.5048377,1,September,9,32,32 Draw
2025-M-ITF-CHN-2025-024,"Maanshan, China",Hard,32,Futures,2025-08-25,2025,31.6866105,118.5048377,1,August,8,32,32 Draw
2025-M-ITF-ESP-2025-035,"Oviedo, Spain",Clay,32,Futures,2025-08-25,2025,43.3533452,-5.8795096,1,August,8,32,32 Draw
2025-M-ITF-SRB-2025-020,"Kursumlijska Banja, Serbia",Clay,32,Futures,2025-09-01,2025,43.0578755,21.2550485,1,September,9,32,32 Draw
2025-M-ITF-AUT-2025-008,"Vienna, Austria",clay,32,Futures,2025-08-25,2025,48.2083537,16.3725042,1,August,8,32,32 Draw
2025-M-ITF-EGY-2025-028,"Hurghada, Egypt",Hard,32,Futures,2025-09-01,2025,27.222556,33.8307062,1,September,9,32,32 Draw
2025-M-ITF-JPN-2025-018,"Sapporo, Japan",Hard,32,Futures,2025-09-01,2025,43.061936,141.3542924,1,September,9,32,32 Draw
2025-M-ITF-FRA-2025-019,"Cap d'Agde, France",clay,32,Futures,2025-08-25,2025,43.2845374,3.5117752,1,August,8,32,32 Draw
2025-M-ITF-TUN-2025-039,"Monastir, Tunisia",Hard,32,Futures,2025-08-25,2025,35.7707582,10.8280511,1,August,8,32,32 Draw
2025-M-ITF-HKG-2025-002,"Hong Kong, Hong Kong",Hard,32,Futures,2025-09-01,2025,22.2818333,114.1582831,1,September,9,32,32 Draw
2025-M-ITF-ITA-2025-020,"Forli, Italy",Clay,32,Futures,2025-08-25,2025,44.2227278,12.041273,1,August,8,32,32 Draw
2025-M-ITF-HKG-2025-001,"Hong Kong, Hong Kong",Hard,32,Futures,2025-08-25,2025,22.2818333,114.1582831,1,August,8,32,32 Draw
2025-M-ITF-SRB-2025-021,"Kursumlijska Banja, Serbia",Clay,32,Futures,2025-09-08,2025,43.0578755,21.2550485,1,September,9,32,32 Draw
2025-M-ITF-BRA-2025-010,"Cuiaba, Brazil",Clay,32,Futures,2025-09-08,2025,-15.5986686,-56.0991301,1,September,9,32,32 Draw
2025-M-ITF-AUS-2025-007,"Tamworth, Australia",Hard,32,Futures,2025-09-08,2025,-31.0900743,150.9290159,1,September,9,32,32 Draw
2025-M-ITF-ESP-2025-047,"Madrid, Spain",Hard,32,Futures,2025-09-08,2025,40.416782,-3.703507,1,September,9,32,32 Draw
2025-M-ITF-TUN-2025-041,"Monastir, Tunisia",Hard,32,Futures,2025-09-08,2025,35.7707582,10.8280511,1,September,9,32,32 Draw
2025-M-ITF-EGY-2025-029,"Hurghada, Egypt",Hard,32,Futures,2025-09-08,2025,27.222556,33.8307062,1,September,9,32,32 Draw
2025-M-ITF-JPN-2025-019,"Sapporo, Japan",Hard,32,Futures,2025-09-08,2025,43.061936,141.3542924,1,September,9,32,32 Draw
2025-M-ITF-CHN-2025-026,"Maanshan, China",Hard,32,Futures,2025-09-08,2025,31.6866105,118.5048377,1,September,9,32,32 Draw
2025-M-ITF-INA-2025-007,"Bali, Indonesia",Hard,32,Futures,2025-09-08,2025,-8.2271303,115.1919203,1,September,9,32,32 Draw
2025-M-ITF-BRA-2025-007,"Londrina, Brazil",clay,32,Futures,2025-09-15,2025,-23.4761271,-51.1179013,1,September,9,32,32 Draw
2025-M-ITF-SRB-2025-022,"Kursumlijska Banja, Serbia",clay,32,Futures,2025-09-15,2025,43.0578755,21.2550485,1,September,9,32,32 Draw
2025-M-ITF-USA-2025-031,"Fayetteville AR, United States",Hard,32,Futures,2025-09-15,2025,36.1207807,-94.1370087,1,September,9,32,32 Draw
2025-M-ITF-ESP-2025-038,"Melilla, Spain",clay,32,Futures,2025-09-15,2025,35.2918698,-2.9409026,1,September,9,32,32 Draw
2025-M-ITF-FRA-2025-021,"Nevers, France",Hard,32,Futures,2025-09-15,2025,46.9876601,3.1577203,1,September,9,32,32 Draw
2025-M-ITF-AUS-2025-009,"Tamworth, Australia",Hard,32,Futures,2025-09-15,2025,-31.0900743,150.9290159,1,September,9,32,32 Draw
2025-M-ITF-TUN-2025-042,"Monastir, Tunisia",Hard,32,Futures,2025-09-15,2025,35.7707582,10.8280511,1,September,9,32,32 Draw
2025-M-ITF-TUR-2025-027,"Kayseri, Turkey",Hard,32,Futures,2025-09-15,2025,38.7219011,35.4873214,1,September,9,32,32 Draw
2025-M-ITF-ITA-2025-035,"Santa Margherita di Pula, Italy",clay,32,Futures,2025-09-15,2025,38.9581039,8.9592681,1,September,9,32,32 Draw
2025-M-ITF-CHN-2025-027,"Guiyang, China",Hard,32,Futures,2025-09-15,2025,26.5878031,106.7086936,1,September,9,32,32 Draw
2025-M-ITF-EGY-2025-030,"Hurghada, Egypt",Hard,32,Futures,2025-09-15,2025,27.222556,33.8307062,1,September,9,32,32 Draw
2025-M-ITF-JPN-2025-013,"Takasaki, Japan",Hard,32,Futures,2025-09-15,2025,36.3220984,139.0032758,1,September,9,32,32 Draw
2025-M-ITF-POR-2025-014,"Setubal, Portugal",Hard,32,Futures,2025-09-15,2025,38.5241783,-8.8932341,1,September,9,32,32 Draw
2025-M-ITF-GRE-2025-012,"Heraklion, Greece",Hard,32,Futures,2025-09-22,2025,35.33908,25.1332843,1,September,9,32,32 Draw
2025-M-ITF-SWE-2025-003,"Falun, Sweden",Hard,32,Futures,2025-09-22,2025,60.6070068,15.6323059,1,September,9,32,32 Draw
2025-M-ITF-HUN-2025-008,"Budapest, Hungary",Hard,32,Futures,2025-09-22,2025,47.4813896,19.1457723,1,September,9,32,32 Draw
2025-M-ITF-USA-2025-032,"Ann Arbor MI, United States",Hard,32,Futures,2025-09-22,2025,42.3108711,-83.691693,1,September,9,32,32 Draw
2025-M-ITF-CZE-2025-001,"Pardubice, Czech Republic",Clay,32,Futures,2025-09-22,2025,50.0385812,15.7791356,1,September,9,32,32 Draw
2025-M-ITF-BRA-2025-001,"Barueri, Brazil",Hard,32,Futures,2025-09-22,2025,-23.5112184,-46.8764612,1,September,9,32,32 Draw
2025-M-ITF-SRB-2025-024,"Zlatibor, Serbia",Clay,32,Futures,2025-09-22,2025,43.6742413,19.6124633,1,September,9,32,32 Draw
2025-M-ITF-SLO-2025-008,"Slovenj Gradec, Slovenia",Clay,32,Futures,2025-09-22,2025,46.509144,15.0790677,1,September,9,32,32 Draw
2025-M-ITF-TUN-2025-043,"Monastir, Tunisia",Hard,32,Futures,2025-09-22,2025,35.7707582,10.8280511,1,September,9,32,32 Draw
2025-M-ITF-EGY-2025-015,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2025-09-22,2025,27.8644422,34.295447,1,September,9,32,32 Draw
2025-M-ITF-ITA-2025-036,"Santa Margherita di Pula, Italy",Clay,32,Futures,2025-09-22,2025,38.9581039,8.9592681,1,September,9,32,32 Draw
2025-M-ITF-ROU-2025-019,"Otopeni, Romania",Clay,32,Futures,2025-09-22,2025,44.5507941,26.0729271,1,September,9,32,32 Draw
2025-M-ITF-TUR-2025-028,"Kayseri, Turkey",Hard,32,Futures,2025-09-22,2025,38.7219011,35.4873214,1,September,9,32,32 Draw
2025-M-ITF-FRA-2025-023,"Forbach, France",carpet,32,Futures,2025-09-22,2025,49.1862822,6.8958562,1,September,9,32,32 Draw
2025-M-ITF-ESP-2025-045,"Sabadell, Spain",Clay,32,Futures,2025-09-22,2025,41.5460801,2.1083214,1,September,9,32,32 Draw
2025-M-ITF-GRE-2025-013,"Heraklion, Greece",Hard,32,Futures,2025-09-29,2025,35.33908,25.1332843,1,September,9,32,32 Draw
2025-M-ITF-AUS-2025-010,"Perth, Australia",Hard,32,Futures,2025-09-29,2025,-31.9558967,115.8605784,1,September,9,32,32 Draw
2025-M-ITF-ITA-2025-037,"Santa Margherita di Pula, Italy",Clay,32,Futures,2025-09-29,2025,38.9581039,8.9592681,1,September,9,32,32 Draw
2025-M-ITF-ESP-2025-044,"Zaragoza, Spain",Clay,32,Futures,2025-09-29,2025,41.6915847,-0.9101268,1,September,9,32,32 Draw
2025-M-ITF-USA-2025-033,"Winston-Salem NC, United States",Hard,32,Futures,2025-09-29,2025,36.0962368,-80.2460992,1,September,9,32,32 Draw
2025-M-ITF-EGY-2025-016,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2025-09-29,2025,27.8644422,34.295447,1,September,9,32,32 Draw
2025-M-ITF-TUN-2025-044,"Monastir, Tunisia",Hard,32,Futures,2025-09-29,2025,35.7707582,10.8280511,1,September,9,32,32 Draw
2025-M-ITF-TUR-2025-029,"Kayseri, Turkey",Hard,32,Futures,2025-09-29,2025,38.7219011,35.4873214,1,September,9,32,32 Draw
2025-M-ITF-BRA-2025-011,"Salvador, Brazil",Hard,32,Futures,2025-09-29,2025,-12.9822499,-38.4812772,1,September,9,32,32 Draw
2025-M-ITF-AUS-2025-011,"Perth, Australia",Hard,32,Futures,2025-10-06,2025,-31.9558967,115.8605784,1,October,10,32,32 Draw
2025-M-ITF-USA-2025-034,"Lexington KY, United States",Hard,32,Futures,2025-10-06,2025,37.7705236,-84.3129505,1,October,10,32,32 Draw
2025-M-ITF-BRA-2025-004,"Rio de Janeiro, Brazil",Clay,32,Futures,2025-10-06,2025,-22.9110137,-43.2093727,1,October,10,32,32 Draw
2025-M-ITF-ESP-2025-048,"Pontevedra, Spain",Hard,32,Futures,2025-10-06,2025,42.428065,-8.6041447,1,October,10,32,32 Draw
2025-M-ITF-GRE-2025-020,"Heraklion, Greece",Hard,32,Futures,2025-10-06,2025,35.33908,25.1332843,1,October,10,32,32 Draw
2025-M-ITF-TUN-2025-046,"Monastir, Tunisia",Hard,32,Futures,2025-10-06,2025,35.7707582,10.8280511,1,October,10,32,32 Draw
2025-M-ITF-TUN-2025-045,"Monastir, Tunisia",Hard,32,Futures,2025-10-06,2025,35.7707582,10.8280511,1,October,10,32,32 Draw
2025-M-ITF-EGY-2025-017,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2025-10-06,2025,27.8644422,34.295447,1,October,10,32,32 Draw
2025-M-ITF-ITA-2025-038,"Santa Margherita di Pula, Italy",Clay,32,Futures,2025-10-06,2025,38.9581039,8.9592681,1,October,10,32,32 Draw
2025-M-ITF-RWA-2025-001,"Kigali, Rwanda",Clay,32,Futures,2025-10-06,2025,-1.9534357,30.1140089,1,October,10,32,32 Draw
2025-M-ITF-TUN-2025-048,"Monastir, Tunisia",Hard,32,Futures,2025-10-13,2025,35.7707582,10.8280511,1,October,10,32,32 Draw
2025-M-ITF-GRE-2025-021,"Heraklion, Greece",Hard,32,Futures,2025-10-13,2025,35.33908,25.1332843,1,October,10,32,32 Draw
2025-M-ITF-RWA-2025-002,"Kigali, Rwanda",Clay,32,Futures,2025-10-13,2025,-1.9534357,30.1140089,1,October,10,32,32 Draw
2025-M-ITF-TUN-2025-047,"Monastir, Tunisia",Hard,32,Futures,2025-10-13,2025,35.7707582,10.8280511,1,October,10,32,32 Draw
2025-M-ITF-CHI-2025-012,"Santiago, Chile",Clay,32,Futures,2025-10-13,2025,-33.4376995,-70.6510671,1,October,10,32,32 Draw
2025-M-ITF-ITA-2025-039,"Santa Margherita di Pula, Italy",Clay,32,Futures,2025-10-13,2025,38.9581039,8.9592681,1,October,10,32,32 Draw
2025-M-ITF-EGY-2025-019,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2025-10-13,2025,27.8644422,34.295447,1,October,10,32,32 Draw
2025-M-ITF-FRA-2025-026,"Villers-lès-Nancy, France",Hard,32,Futures,2025-10-13,2025,48.6731344,6.1536378,1,October,10,32,32 Draw
2025-M-ITF-GER-2025-007,"Offenbach, Germany",Hard,32,Futures,2025-10-13,2025,50.1055002,8.7610698,1,October,10,32,32 Draw
2025-M-ITF-THA-2025-010,"Hua Hin, Thailand",Hard,32,Futures,2025-10-20,2025,12.5699326,99.9573437,1,October,10,32,32 Draw
2025-M-ITF-GBR-2025-010,"Sheffield, United Kingdom",Hard,32,Futures,2025-10-20,2025,53.3806626,-1.4702278,1,October,10,32,32 Draw
2025-M-ITF-GRE-2025-014,"Heraklion, Greece",Hard,32,Futures,2025-10-20,2025,35.33908,25.1332843,1,October,10,32,32 Draw
2025-M-ITF-AUS-2025-008,"Brisbane, Australia",Hard,32,Futures,2025-10-20,2025,-27.4689623,153.0235009,1,October,10,32,32 Draw
2025-M-ITF-CRO-2025-010,"Bol, Croatia",Clay,32,Futures,2025-10-20,2025,43.2605186,16.6520192,1,October,10,32,32 Draw
2025-M-ITF-EGY-2025-018,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2025-10-20,2025,27.8644422,34.295447,1,October,10,32,32 Draw
2025-M-ITF-ITA-2025-040,"Santa Margherita di Pula, Italy",Clay,32,Futures,2025-10-20,2025,38.9581039,8.9592681,1,October,10,32,32 Draw
2025-M-ITF-CHN-2025-028,"Huzhou, China",Hard,32,Futures,2025-10-20,2025,30.8942995,120.0851114,1,October,10,32,32 Draw
2025-M-ITF-TUN-2025-049,"Monastir, Tunisia",Hard,32,Futures,2025-10-20,2025,35.7707582,10.8280511,1,October,10,32,32 Draw
2025-M-ITF-FRA-2025-020,"Sarreguemines, France",Carpet,32,Futures,2025-10-20,2025,49.1094836,7.0708865,1,October,10,32,32 Draw
2025-M-ITF-USA-2025-037,"Harlingen TX, United States",Hard,32,Futures,2025-10-27,2025,26.1907543,-97.6960599,1,October,10,32,32 Draw
2025-M-ITF-AUS-2025-012,"Brisbane, Australia",Hard,32,Futures,2025-10-27,2025,-27.4689623,153.0235009,1,October,10,32,32 Draw
2025-M-ITF-THA-2025-011,"Hua Hin, Thailand",Hard,32,Futures,2025-10-27,2025,12.5699326,99.9573437,1,October,10,32,32 Draw
2025-M-ITF-GRE-2025-015,"Heraklion, Greece",Hard,32,Futures,2025-10-27,2025,35.33908,25.1332843,1,October,10,32,32 Draw
2025-M-ITF-GBR-2025-011,"Glasgow, United Kingdom",Hard,32,Futures,2025-10-27,2025,55.861155,-4.2501687,1,October,10,32,32 Draw
2025-M-ITF-POR-2025-016,"Sintra, Portugal",Hard,32,Futures,2025-10-27,2025,38.8355446,-9.3522371,1,October,10,32,32 Draw
2025-M-ITF-CAN-2025-004,"Trois-Rivières, Canada",Hard,32,Futures,2025-10-27,2025,46.3432325,-72.5428485,1,October,10,32,32 Draw
2025-M-ITF-HUN-2025-007,"Szabolcsveresmart, Hungary",Hard,32,Futures,2025-10-27,2025,48.2924404,22.019809,1,October,10,32,32 Draw
2025-M-ITF-BRA-2025-005,"Lajeado, Brazil",Clay,32,Futures,2025-10-27,2025,-29.4671522,-51.9624046,1,October,10,32,32 Draw
2025-M-ITF-MLT-2025-002,"Malta, Malta",Hard,32,Futures,2025-10-27,2025,35.9022113,14.4137381,1,October,10,32,32 Draw
2025-M-ITF-TUN-2025-050,"Monastir, Tunisia",Hard,32,Futures,2025-10-27,2025,35.7707582,10.8280511,1,October,10,32,32 Draw
2025-M-ITF-CHN-2025-029,"Qiandaohu, China",Hard,32,Futures,2025-10-27,2025,29.7377193,119.1868632,1,October,10,32,32 Draw
2025-M-ITF-ITA-2025-028,"Selva Gardena, Italy",Hard,32,Futures,2025-10-27,2025,46.5551877,11.7600992,1,October,10,32,32 Draw
2025-M-ITF-CRO-2025-009,"Bol, Croatia",Clay,32,Futures,2025-10-27,2025,43.2605186,16.6520192,1,October,10,32,32 Draw
2025-M-ITF-JPN-2025-017,"Yanagawa City, Japan",Hard,32,Futures,2025-10-27,2025,33.1170145,130.3811412,1,October,10,32,32 Draw
2025-M-ITF-COL-2025-005,"Ibague, Colombia",Clay,32,Futures,2025-10-27,2025,4.4386033,-75.2108857,1,October,10,32,32 Draw
2025-M-ITF-EGY-2025-020,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2025-10-27,2025,27.8644422,34.295447,1,October,10,32,32 Draw
2025-M-ITF-CAN-2025-006,"Montreal, Canada",Hard,32,Futures,2025-11-03,2025,45.5031824,-73.5698065,1,November,11,32,32 Draw
2025-M-ITF-USA-2025-035,"East Lansing MI, United States",Hard,32,Futures,2025-11-03,2025,42.7320307,-84.4721678,1,November,11,32,32 Draw
2025-M-ITF-GRE-2025-016,"Heraklion, Greece",Hard,32,Futures,2025-11-03,2025,35.33908,25.1332843,1,November,11,32,32 Draw
2025-M-ITF-BRA-2025-009,"Santa Cruz do Sul, Brazil",Clay,32,Futures,2025-11-03,2025,-29.714209,-52.4285807,1,November,11,32,32 Draw
2025-M-ITF-ESP-2025-049,"Valencia, Spain",Clay,32,Futures,2025-11-03,2025,39.4697065,-0.3763353,1,November,11,32,32 Draw
2025-M-ITF-BRN-2025-001,"Manama, Bahrain",Hard,32,Futures,2025-11-03,2025,26.2235041,50.5822436,1,November,11,32,32 Draw
2025-M-ITF-USA-2025-038,"Orlando FL, United States",Clay,32,Futures,2025-11-03,2025,28.5479786,-81.4127842,1,November,11,32,32 Draw
2025-M-ITF-TUN-2025-051,"Monastir, Tunisia",Hard,32,Futures,2025-11-03,2025,35.7707582,10.8280511,1,November,11,32,32 Draw
2025-M-ITF-TUR-2025-037,"Antalya, Turkey",Clay,32,Futures,2025-11-03,2025,36.8865728,30.7030242,1,November,11,32,32 Draw
2025-M-ITF-ITA-2025-029,"San Gregorio di Catania, Italy",Clay,32,Futures,2025-11-03,2025,37.565254,15.111788,1,November,11,32,32 Draw
2025-M-ITF-EGY-2025-021,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2025-11-03,2025,27.8644422,34.295447,1,November,11,32,32 Draw
2025-M-ITF-ESP-2025-040,"Las Palmas de Gran Canaria, Spain",Clay,32,Futures,2025-11-10,2025,28.1288694,-15.4349015,1,November,11,32,32 Draw
2025-M-ITF-USA-2025-040,"Columbus OH, United States",Hard,32,Futures,2025-11-10,2025,40.1246672,-83.0868282,1,November,11,32,32 Draw
2025-M-ITF-GRE-2025-017,"Heraklion, Greece",Hard,32,Futures,2025-11-10,2025,35.33908,25.1332843,1,November,11,32,32 Draw
2025-M-ITF-BRA-2025-012,"Criciuma, Brazil",Clay,32,Futures,2025-11-10,2025,-28.6789941,-49.3695627,1,November,11,32,32 Draw
2025-M-ITF-ITA-2025-030,"San Gregorio di Catania, Italy",Clay,32,Futures,2025-11-10,2025,37.565254,15.111788,1,November,11,32,32 Draw
2025-M-ITF-BRN-2025-002,"Manama, Bahrain",Hard,32,Futures,2025-11-10,2025,26.2235041,50.5822436,1,November,11,32,32 Draw
2025-M-ITF-POR-2025-017,"Vale do Lobo, Portugal",Hard,32,Futures,2025-11-10,2025,40.6047799,-8.2416254,1,November,11,32,32 Draw
2025-M-ITF-MAS-2025-001,"Kuala Lumpur, Malaysia",Hard,32,Futures,2025-11-10,2025,3.1516964,101.6942371,1,November,11,32,32 Draw
2025-M-ITF-ARG-2025-010,"Azul, Argentina",Clay,32,Futures,2025-11-10,2025,-36.777492,-59.863442,1,November,11,32,32 Draw
2025-M-ITF-ANG-2025-001,"Luanda, Angola",Hard,32,Futures,2025-11-10,2025,-8.8272699,13.2439512,1,November,11,32,32 Draw
2025-M-ITF-TUN-2025-052,"Monastir, Tunisia",Hard,32,Futures,2025-11-10,2025,35.7707582,10.8280511,1,November,11,32,32 Draw
2025-M-ITF-USA-2025-039,"Orlando FL, United States",Clay,32,Futures,2025-11-10,2025,28.5479786,-81.4127842,1,November,11,32,32 Draw
2025-M-ITF-TUR-2025-039,"Antalya, Turkey",Clay,32,Futures,2025-11-10,2025,36.8865728,30.7030242,1,November,11,32,32 Draw
2025-M-ITF-EGY-2025-023,"Sharm el-Sheikh, Egypt",Hard,32,Futures,2025-11-10,2025,27.8644422,34.295447,1,November,11,32,32 Draw
2025-M-ITF-USA-2025-042,"Tallahassee FL, United States",Hard,32,Futures,2025-11-17,2025,30.4387238,-84.3203972,1,November,11,32,32 Draw
2025-M-ITF-ESP-2025-051,"Alcalá de Henares, Spain",Hard,32,Futures,2025-11-17,2025,40.481954,-3.363981,1,November,11,32,32 Draw
2025-M-ITF-POR-2025-018,"Vale do Lobo, Portugal",Hard,32,Futures,2025-11-17,2025,40.6047799,-8.2416254,1,November,11,32,32 Draw
2025-M-ITF-KOR-2025-004,"Gimcheon, South Korea",Hard,32,Futures,2025-11-17,2025,36.1398035,128.1139534,1,November,11,32,32 Draw
2025-M-ITF-GRE-2025-018,"Heraklion, Greece",Hard,32,Futures,2025-11-17,2025,35.33908,25.1332843,1,November,11,32,32 Draw
2025-M-ITF-USA-2025-041,"Austin TX, United States",Hard,32,Futures,2025-11-17,2025,30.268082,-97.7483738,1,November,11,32,32 Draw
2025-M-ITF-ARG-2025-011,"Olavarria, Argentina",clay,32,Futures,2025-11-17,2025,-36.8938752,-60.3231676,1,November,11,32,32 Draw
2025-M-ITF-MAS-2025-003,"Kuala Lumpur, Malaysia",Hard,32,Futures,2025-11-17,2025,3.1516964,101.6942371,1,November,11,32,32 Draw
